caseId,caseName,majVotes,minVotes,justice,justiceName,vote
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,105,AScalia,1
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,106,AMKennedy,1
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,108,CThomas,1
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,109,RBGinsburg,1
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,110,SGBreyer,3
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,112,SAAlito,2
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,113,SSotomayor,1
2010-023,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,114,EKagan,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,111,JGRoberts,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,105,AScalia,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,106,AMKennedy,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,108,CThomas,2
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,109,RBGinsburg,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,110,SGBreyer,3
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,112,SAAlito,2
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,113,SSotomayor,1
2010-024,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,114,EKagan,
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,111,JGRoberts,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,105,AScalia,3
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,106,AMKennedy,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,108,CThomas,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,109,RBGinsburg,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,110,SGBreyer,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,112,SAAlito,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,113,SSotomayor,1
2010-025,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,114,EKagan,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,111,JGRoberts,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,105,AScalia,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,106,AMKennedy,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,108,CThomas,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,109,RBGinsburg,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,110,SGBreyer,2
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,112,SAAlito,3
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,113,SSotomayor,1
2010-026,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,114,EKagan,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,111,JGRoberts,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,105,AScalia,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,106,AMKennedy,2
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,108,CThomas,2
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,109,RBGinsburg,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,110,SGBreyer,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,112,SAAlito,2
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,113,SSotomayor,1
2010-027,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,114,EKagan,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,111,JGRoberts,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,105,AScalia,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,106,AMKennedy,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,108,CThomas,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,109,RBGinsburg,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,110,SGBreyer,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,112,SAAlito,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,113,SSotomayor,1
2010-028,T. FELKNER v. STEVEN FRANK JACKSON,9,0,114,EKagan,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,111,JGRoberts,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,105,AScalia,2
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,106,AMKennedy,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,108,CThomas,2
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,109,RBGinsburg,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,110,SGBreyer,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,112,SAAlito,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,113,SSotomayor,1
2010-029,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,114,EKagan,
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,111,JGRoberts,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,105,AScalia,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,106,AMKennedy,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,108,CThomas,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,109,RBGinsburg,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,110,SGBreyer,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,112,SAAlito,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,113,SSotomayor,1
2010-030,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,114,EKagan,1
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,111,JGRoberts,1
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,105,AScalia,3
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,106,AMKennedy,1
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,108,CThomas,1
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,109,RBGinsburg,2
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,110,SGBreyer,2
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,112,SAAlito,3
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,113,SSotomayor,2
2010-031,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,114,EKagan,2
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,111,JGRoberts,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,105,AScalia,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,106,AMKennedy,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,108,CThomas,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,109,RBGinsburg,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,110,SGBreyer,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,112,SAAlito,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,113,SSotomayor,1
2010-032,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,114,EKagan,
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,111,JGRoberts,1
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,105,AScalia,3
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,106,AMKennedy,1
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,108,CThomas,3
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,109,RBGinsburg,2
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,110,SGBreyer,2
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,112,SAAlito,1
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,113,SSotomayor,2
2010-034,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,114,EKagan,2
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,111,JGRoberts,1
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,105,AScalia,1
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,106,AMKennedy,1
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,108,CThomas,1
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,109,RBGinsburg,2
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,110,SGBreyer,2
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,112,SAAlito,3
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,113,SSotomayor,2
2010-035,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,114,EKagan,2
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,111,JGRoberts,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,105,AScalia,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,106,AMKennedy,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,108,CThomas,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,109,RBGinsburg,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,110,SGBreyer,2
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,112,SAAlito,1
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,113,SSotomayor,2
2010-036,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,114,EKagan,
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,111,JGRoberts,2
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,105,AScalia,1
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,106,AMKennedy,3
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,108,CThomas,3
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,109,RBGinsburg,1
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,110,SGBreyer,1
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,112,SAAlito,2
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,113,SSotomayor,1
2010-037,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,114,EKagan,
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,111,JGRoberts,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,105,AScalia,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,106,AMKennedy,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,108,CThomas,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,109,RBGinsburg,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,110,SGBreyer,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,112,SAAlito,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,113,SSotomayor,1
2010-038,"DAVID BOBBY, WARDEN, PETITIONER, v. HARRY MITTS",9,0,114,EKagan,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,111,JGRoberts,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,105,AScalia,2
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,106,AMKennedy,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,108,CThomas,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,109,RBGinsburg,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,110,SGBreyer,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,112,SAAlito,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,113,SSotomayor,1
2010-039,"STATE OF MONTANA, PLAINTIFF v. STATE OF WYOMING AND STATE OF NORTH DAKOTA",7,1,114,EKagan,
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,111,JGRoberts,1
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,105,AScalia,1
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,106,AMKennedy,1
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,108,CThomas,3
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,109,RBGinsburg,2
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,110,SGBreyer,2
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,112,SAAlito,1
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,113,SSotomayor,2
2010-040,"AT&T MOBILITY LLC, PETITIONER v. VINCENT CONCEPTION ET UX",5,4,114,EKagan,2
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,111,JGRoberts,1
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,105,AScalia,1
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,106,AMKennedy,1
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,108,CThomas,1
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,109,RBGinsburg,2
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,110,SGBreyer,4
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,112,SAAlito,1
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,113,SSotomayor,4
2010-041,"UNITED STATES, PETITIONER v. TOHONO O'ODHAM NATION",7,1,114,EKagan,
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,111,JGRoberts,1
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,105,AScalia,1
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,106,AMKennedy,1
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,108,CThomas,1
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,109,RBGinsburg,2
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,110,SGBreyer,2
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,112,SAAlito,1
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,113,SSotomayor,2
2010-042,"SCHINDLER ELEVATOR CORPORATION, PETITIONER v. UNITED STATES ex rel. DANIEL KIRK",5,3,114,EKagan,
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,111,JGRoberts,1
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,105,AScalia,4
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,106,AMKennedy,1
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,108,CThomas,4
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,109,RBGinsburg,1
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,110,SGBreyer,1
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,112,SAAlito,1
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,113,SSotomayor,
2010-043,"CIGNA CORPORATION, et al., PETITIONERS v. JANICE C. AMARA, et al., INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED",8,0,114,EKagan,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,111,JGRoberts,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,105,AScalia,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,106,AMKennedy,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,108,CThomas,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,109,RBGinsburg,2
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,110,SGBreyer,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,112,SAAlito,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,113,SSotomayor,1
2010-044,"KENTUCKY, PETITIONER, v. HOLLIS DESHAUN KING",8,1,114,EKagan,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,111,JGRoberts,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,105,AScalia,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,106,AMKennedy,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,108,CThomas,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,109,RBGinsburg,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,110,SGBreyer,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,112,SAAlito,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,113,SSotomayor,1
2010-045,"GENERAL DYNAMICS CORPORATION, PETITIONER, v. UNITED STATES",9,0,114,EKagan,1
2010-046,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., APPELLANTS v. MARCIANO PLATA et al.",5,4,111,JGRoberts,2
2010-046,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., APPELLANTS v. MARCIANO PLATA et al.",5,4,105,AScalia,2
2010-046,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., APPELLANTS v. MARCIANO PLATA et al.",5,4,106,AMKennedy,1
2010-046,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., APPELLANTS v. MARCIANO PLATA et al.",5,4,108,CThomas,2
2010-046,"EDMUND G. BROWN, JR., GOVERNOR OF CALIFORNIA, et al., APPELLANTS v. MARCIANO PLATA et al.",5,4,109,RBGinsburg,1
