caseID,term,chief,caseName,majVotes,minVotes,justiceID,direction,majority
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,105,1,1
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,106,2,2
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,108,1,1
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,109,2,2
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,110,2,2
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,112,,
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,113,2,2
2012-061,2012,Roberts,"FEDERAL TRADE COMMISSION, PETITIONER v. ACTAVIS, INC., et al.",5,3,114,2,2
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,111,1,1
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,105,1,1
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,106,1,1
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,108,2,2
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,109,2,2
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,110,2,2
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,112,1,1
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,113,2,2
2012-062,2012,Roberts,"ALLEN RYAN ALLEYNE, PETITIONER v. UNITED STATES",5,4,114,2,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,111,1,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,105,2,1
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,106,1,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,108,1,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,109,2,1
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,110,1,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,112,1,2
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,113,2,1
2012-063,2012,Roberts,"EDWARD F. MARACICH, et al., PETITIONERS v. MICHAEL EUGENE SPEARS et al.",5,4,114,2,1
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,111,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,105,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,106,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,108,1,1
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,109,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,110,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,112,1,1
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,113,2,2
2012-064,2012,Roberts,"ARIZONA, et al., PETITIONERS v. THE INTER TRIBAL COUNCIL OF ARIZONA, INC., et al.",7,2,114,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,111,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,105,1,1
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,106,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,108,1,1
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,109,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,110,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,112,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,113,2,2
2012-065,2012,Roberts,"AGENCY FOR INTERNATIONAL DEVELOPMENT, et al., PETITIONERS v. ALLIANCE FOR OPEN SOCIETY INTERNATIONAL, INC., et al.",6,2,114,,
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,111,1,2
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,105,1,2
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,106,1,2
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,108,1,2
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,109,2,1
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,110,2,1
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,112,1,2
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,113,,
2012-066,2012,Roberts,"AMERICAN EXPRESS COMPANY, et al., PETITIONERS v. ITALIAN COLORS RESTAURANT, et al.",5,3,114,2,1
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,111,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,105,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,106,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,108,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,109,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,110,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,112,1,1
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,113,2,2
2012-067,2012,Roberts,"MATTHEW ROBERT DESCAMPS, PETITIONER v. UNITED STATES",8,1,114,2,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,111,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,105,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,106,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,108,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,109,2,1
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,110,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,112,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,113,1,2
2012-068,2012,Roberts,"ABIGAIL NOEL FISHER, PETITIONER v. UNIVERSITY OF TEXAS AT AUSTIN et al.",7,1,114,,
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,111,2,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,105,2,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,106,2,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,108,2,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,109,1,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,110,1,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,112,2,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,113,1,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,114,1,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,111,1,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,105,1,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,106,1,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,108,1,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,109,2,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,110,2,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,112,1,2
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,113,2,1
2012-069,2012,Roberts,"MUTUAL PHARMACEUTICAL COMPANY, INC., PETITIONER v. KAREN L. BARTLETT",5,4,114,2,1
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,111,1,2
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,105,1,2
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,106,1,2
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,108,1,2
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,109,2,1
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,110,2,1
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,112,1,2
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,113,2,1
2012-070,2012,Roberts,"MAETTA VANCE, PETITIONER v. BALL STATE UNIVERSITY",5,4,114,2,1
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,111,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,105,2,1
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,106,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,108,2,1
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,109,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,110,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,112,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,113,1,2
2012-071,2012,Roberts,"UNITED STATES, PETITIONER v. ANTHONY JAMES KEBODEAUX",7,2,114,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,111,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,105,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,106,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,108,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,109,2,1
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,110,2,1
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,112,1,2
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,113,2,1
2012-072,2012,Roberts,"UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER, PETITIONER v. NAIEL NASSAR",5,4,114,2,1
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,111,1,2
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,105,1,2
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,106,1,2
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,108,1,2
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,109,2,1
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,110,2,1
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,112,1,2
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,113,2,1
2012-073,2012,Roberts,SHELBY COUNTY v. HOLDER,5,4,114,2,1
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,111,2,2
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,105,2,2
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,106,2,2
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,108,2,2
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,109,1,1
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,110,1,1
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,112,2,2
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,113,1,1
2012-074,2012,Roberts,KOONTZ v. ST. JOHNS RIVER WATER MGMT. DIST.,5,4,114,1,1
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,111,1,2
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,105,2,1
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,106,1,2
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,108,1,2
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,109,2,1
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,110,1,2
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,112,1,2
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,113,2,1
2012-075,2012,Roberts,ADOPTIVE COUPLE v. BABY GIRL,5,4,114,2,1
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,111,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,105,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,106,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,108,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,109,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,110,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,112,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,113,,2
2012-076,2012,Roberts,RYAN v. SCHAD,9,0,114,,2
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,111,1,2
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,105,1,2
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,106,2,1
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,108,2,1
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,109,1,2
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,110,1,2
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,112,2,1
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,113,2,1
2012-077,2012,Roberts,HOLLINGSWORTH v. PERRY,5,4,114,1,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,111,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,105,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,106,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,108,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,109,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,110,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,112,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,113,2,2
2012-078,2012,Roberts,SEKHAR v. UNITED STATES,9,0,114,2,2
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,111,1,1
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,105,1,1
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,106,2,2
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,108,1,1
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,109,2,2
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,110,2,2
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,112,1,1
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,113,2,2
2012-079,2012,Roberts,UNITED STATES v. WINDSOR,5,4,114,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,111,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,105,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,106,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,108,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,109,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,110,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,112,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,113,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,114,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,111,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,105,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,106,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,108,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,109,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,110,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,112,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,113,2,2
2013-001,2013,Roberts,MADIGAN v. LEVIN,9,0,114,2,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,111,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,105,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,106,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,108,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,109,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,110,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,112,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,113,1,2
2013-002,2013,Roberts,STANTON v. SIMS,9,0,114,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,111,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,105,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,106,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,108,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,109,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,110,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,112,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,113,1,2
2013-003,2013,Roberts,BURT v. TITLOW,9,0,114,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,111,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,105,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,106,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,108,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,109,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,110,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,112,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,113,1,2
2013-004,2013,Roberts,FORD MOTOR CO. v. UNITED STATES,9,0,114,1,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,111,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,105,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,106,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,108,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,109,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,110,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,112,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,113,2,2
2013-005,2013,Roberts,UNITED STATES v. WOODS,9,0,114,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,111,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,105,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,106,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,108,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,109,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,110,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,112,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,113,2,2
2013-006,2013,Roberts,ATLANTIC MARINE CONSTR. CO. v. UNITED STATES DIST. COURT FOR WESTERN DIST. OF TEX.,9,0,114,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,111,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,105,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,106,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,108,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,109,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,110,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,112,2,2
2013-007,2013,Roberts,"SPRINT COMMUNICATIONS, INC. v. JACOBS",9,0,113,2,2
